id,userid,published,last_updated,location,installer_name,installer_url,url,share,hp_model,hp_type,hp_output,refrigerant,dhw_method,cylinder_volume,dhw_coil_hex_area,new_radiators,old_radiators,fan_coil_radiators,UFH,hydraulic_separation,flow_temp,flow_temp_typical,wc_curve,freeze,zone_number,space_heat_control_type,dhw_control_type,dhw_target_temperature,legionella_frequency,legionella_target_temperature,property,floor_area,heat_demand,heat_loss,age,insulation,electricity_tariff,electricity_tariff_type,electricity_tariff_unit_rate_all,electricity_tariff_unit_rate_hp,solar_pv_generation,solar_pv_self_consumption,solar_pv_divert,battery_storage_capacity,electric_meter,heat_meter,metering_inc_boost,metering_inc_central_heating_pumps,metering_inc_brine_pumps,metering_inc_controls,notes,mid_metering,kwh_m2,design_temp,water_heat_demand,EPC_spaceheat_demand,EPC_waterheat_demand,heatgeek,indoor_temperature,betateach,emoncmsorg_userid,installer_logo,ultimaterenewables,heatingacademy,youtube,data_flag,data_flag_note,hp_max_output,measured_base_DT,measured_design_DT,measured_heat_loss,measured_heat_loss_range,hp_max_output_test,volumiser,legionella_immersion,metering_inc_immersion,uses_backup_heater,metering_inc_secondary_heating_pumps,weighted_average_flow_minus_outside,measured_mean_flow_temp_coldest_day,measured_max_flow_temp_coldest_day,measured_outside_temp_coldest_day,measured_emitter_spec,measured_system_volume,weighted_average_ideal_carnot,weighted_flow_temp,latitude,longitude,stats.id,stats.timestamp,stats.combined_elec_kwh,stats.combined_heat_kwh,stats.combined_cop,stats.combined_data_length,stats.combined_elec_mean,stats.combined_heat_mean,stats.combined_flowT_mean,stats.combined_returnT_mean,stats.combined_outsideT_mean,stats.combined_roomT_mean,stats.combined_prc_carnot,stats.running_elec_kwh,stats.running_heat_kwh,stats.running_cop,stats.running_data_length,stats.running_elec_mean,stats.running_heat_mean,stats.running_flowT_mean,stats.running_returnT_mean,stats.running_outsideT_mean,stats.running_roomT_mean,stats.running_prc_carnot,stats.space_elec_kwh,stats.space_heat_kwh,stats.space_cop,stats.space_data_length,stats.space_elec_mean,stats.space_heat_mean,stats.space_flowT_mean,stats.space_returnT_mean,stats.space_outsideT_mean,stats.space_roomT_mean,stats.space_prc_carnot,stats.water_elec_kwh,stats.water_heat_kwh,stats.water_cop,stats.water_data_length,stats.water_elec_mean,stats.water_heat_mean,stats.water_flowT_mean,stats.water_returnT_mean,stats.water_outsideT_mean,stats.water_roomT_mean,stats.water_prc_carnot,stats.cooling_elec_kwh,stats.cooling_heat_kwh,stats.cooling_cop,stats.cooling_data_length,stats.cooling_elec_mean,stats.cooling_heat_mean,stats.cooling_flowT_mean,stats.cooling_returnT_mean,stats.cooling_outsideT_mean,stats.cooling_roomT_mean,stats.cooling_prc_carnot,stats.combined_cooling_kwh,stats.combined_starts,stats.combined_starts_per_hour,stats.from_energy_feeds_elec_kwh,stats.from_energy_feeds_heat_kwh,stats.from_energy_feeds_cop,stats.quality_elec,stats.quality_heat,stats.quality_flowT,stats.quality_returnT,stats.quality_outsideT,stats.quality_roomT,stats.error_air,stats.error_air_kwh,stats.unit_rate_agile,stats.unit_rate_cosy,stats.unit_rate_go
451,172,1,1731064461,Guildford,Urban Plumbers,https://www.urbanplumbers.co.uk/,https://emoncms.org/app/view?name=MyHeatpump&readkey=6fb4800533ce88f884f8fa1787574cba,1,Vaillant Arotherm+,Air Source,7.0,R290,Cylinder with coil,250,3.0,1,0,0,0,None,45.0,,0.8,Anti-freeze valves,1,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,50.0,Weekly,70,Semi-detached,85.0,16800,7.5,1900 to 1939,Solid walls,,,,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Axioma Qalcosonic heat meter (class 2),0,1,0,1,,1,,-3.0,5000,,,1,1,,0,urbanplumbers.png,0,1,https://www.youtube.com/@UrbanPlumbers,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.2356068,-0.5732063,451,False,1097.32,4530.89,4.129050778259761,5147230,835.498,3334.62,33.0973,30.6787,6.56876,19.3993,49.3796,1091.04,4466.03,4.093369628977856,4257120,945.449,3808.7,33.9713,31.216099999999997,6.3892,19.3973,48.6884,1013.55,4270.52,4.213428049923537,4071790,922.4,3813.69,33.6808,30.958299999999998,6.35446,19.3994,49.6932,77.4953,195.511,2.522875580841677,185330,1510.27,4058.78,40.8092,37.194,7.28074,19.3433,35.4366,0.0,0.0,,0,,,,,,,,43.487,466,0.32592287502209927,1097.58,4592.0,4.183749703894022,62.0567,62.0567,62.0567,62.0567,99.349,56.1969,43160,20.705,0.0,0.0,0.0
452,479,1,1731340395,"Dornoch, Scotland",Matthew Tulley,,https://emoncms.org/app/view?name=MyHeatpump&readkey=26c4aa9bf3ed596addb9ba18011ff2f4,1,Samsung Gen 7,Air Source,5.0,R290,Cylinder with coil,200,1.8,1,0,0,0,None,38.0,,0.0,Glycol/water mixture,1,Weather compensation with simple set point control,Automatic top up of tank if temperature drops by 6-10C,55.0,Fornightly,60,Detached,160.0,3200,3.5,2012 or newer,Passivhaus,,,,,4000,100,0,10,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,1,0,1,"Model: AE050CXYDEK/EU | Just commissioned, not set up correctly yet",1,,-2.0,3000,,,0,1,,0,,0,0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.0,95,0.0,0.0,57.8796955,-4.0278869,452,False,1126.54,3648.64,3.238801995490617,5414600,863.512,2771.3,39.0992,35.712,6.01093,,51.7849,1119.34,3587.62,3.205120874801222,3072280,1353.31,4410.16,45.2476,39.3171,5.96537,,50.9488,973.706,3276.2,3.3646706500730197,2744860,1337.05,4520.6,44.8738,38.6865,6.07709,,52.0315,145.631,311.421,2.138425197931759,327420,1624.04,3699.6,50.063,45.9338,4.85453,,40.8285,0.0,0.0,,0,,,,,,,,164.94,2498,1.6608429062165255,1126.83,3775.0,3.3501060497146864,68.1188,68.1185,68.1185,68.1185,99.5018,0.0,0,0.0,0.0,0.0,0.0
453,481,1,1736089519,Edinburgh,,,https://emoncms.org/app/view?name=Heatpump&readkey=d4326aabccb6d93828df7f2371696c07,1,Vaillant Arotherm+,Air Source,7.0,R290,Cylinder with coil,0,0.0,0,0,0,0,Don't know,40.0,,0.0,Anti-freeze valves,1,,,0.0,Weekly,0,Detached,148.0,0,0.0,2012 or newer,"Fully insulated walls, floors and loft",,,,,0,0,0,0,"OpenEnergyMonitor EmonPi v1, EmonTx3 or earlier",Axioma Qalcosonic heat meter (class 2),0,0,0,0,,0,,15.0,0,,,0,0,,0,,0,0,,1,Heat meter air issue,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,55.9533456,-3.1883749,453,False,558.885,1851.9,3.313561823988835,2920340,778.8060000000002,2514.05,30.655700000000003,28.2959,,,,553.362,1841.96,3.328670924277417,1824560,1116.05,3694.74,35.0654,31.7938,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,54.66,201,0.2477793681557627,558.918,1923.0,3.440576256266572,96.5721,96.5721,96.5721,96.5721,0.0,0.0,111690,54.7106,0.0,0.0,0.0
454,483,1,1733874014,Poole,Octopus Energy services,https://octopus.energy/order/heat-pump,https://emoncms.org/app/view?name=MyHeatpump&readkey=dd3621bf3f5fe69d6ab00de18d078e22,1,Daikin Altherma ,Air Source,6.0,,Cylinder with coil,180,0.0,0,0,0,0,Buffer,50.0,,0.0,Glycol/water mixture,1,,,0.0,Weekly,0,End-terrace,113.0,0,6.056,1983 to 2011,"Fully insulated walls, floors and loft",,,,,0,0,0,0,Other electricity meter,Heat pump integration,0,1,0,1,,0,,-1.5,0,,,0,1,,0,octopus.png,0,0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.7179472,-1.981521,454,False,499.238,1700.71,3.4066116761945207,4636010,478.184,1577.0599999999997,30.632299999999997,27.719,7.29879,19.576299999999996,43.65410000000001,493.12,1700.08,3.4475989617131733,2826040,665.534,2273.85,34.8703,31.5351,7.14308,19.5894,43.6489,393.839,1408.39,3.576055190064976,2670520,577.962,2033.99,34.611,31.232300000000002,6.93453,19.572,44.31,99.2814,291.689,2.9380024858634144,155520,2298.26,6828.75,43.164,39.2491,7.993329999999999,19.6935,40.9525,0.0,0.0,,0,,,,,,,,0.0,1207,0.9372714899234471,558.031,1930.65,3.459754028002029,98.4077,97.5683,97.1756,97.3715,98.4155,98.4155,1290,0.176308,0.0,0.0,0.0
455,485,1,1731680815,Salisbury,Adrian Snell,http://snellheating.co.uk/,https://emoncms.org/app/view?name=MyHeatpump&readkey=91fd91f4f78a49c112c371ba5637c6f6,1,Vaillant Arotherm+ ,Air Source,5.0,,Cylinder with coil,200,0.0,0,0,0,1,None,40.0,,0.0,Anti-freeze valves,1,,,50.0,Disabled,0,Detached,160.0,0,5.0,2012 or newer,"Fully insulated walls, floors and loft",,,,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Axioma Qalcosonic heat meter (class 2),0,1,0,1,,1,,-3.0,0,,,1,1,,0,snellheating.png,0,1,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0690613,-1.7954134,455,False,405.429,1637.87,4.0398442144000555,3926660,393.521,1585.1599999999999,26.278,24.8605,6.174810000000001,,46.75480000000001,397.376,1622.7,4.083538009341279,2207400,657.6220000000001,2701.68,28.3653,25.8614,6.02772,,46.3236,233.402,1227.76,5.260280546010746,1960950,427.381,2278.27,26.235,23.9258,5.95922,,50.8492,163.975,394.938,2.4085256898917518,246450,2403.52,6005.27,44.4384,40.4868,6.152119999999999,,36.8824,0.0,0.0,,0,,,,,,,,21.711,546,0.5005780994534795,473.86,1959.0,4.134132444181826,81.1603,81.1603,81.1603,81.1603,98.9583,0.0,21770,15.9954,0.0,0.0,0.0
456,486,1,1731680742,Sheffield,Damon Blakemore,https://blakemoreplumbingandheating.co.uk/,https://emoncms.org/app/view?name=MyHeatpump&readkey=8a7fbc573ae097743b18d8c4c0b952d9,1,Vaillant Arotherm+,Air Source,7.0,R290,Cylinder with plate heat exchanger,250,3.0,1,0,0,0,None,45.0,,0.6,Anti-freeze valves,1,Weather compensation with a little room influence,Daily scheduled heat up of tank,48.0,Fornightly,51,Semi-detached,115.82,4745,8.5,1900 to 1939,"Fully insulated walls, floors and loft",,,,,3000,40,0,9,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,1,0,1,,1,,-3.0,2920,,,1,1,,0,blakemoreplumbingandheating.jpg,0,0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,53.3806626,-1.4702278,456,False,656.186,2766.22,4.215603502665402,5032920,554.318,2241.61,27.0001,25.1985,5.19553,14.179699999999999,51.4093,648.426,2741.97,4.228655235909725,2633120,900.5769999999999,3782.3799999999997,31.652600000000003,28.4406,5.1074,14.342100000000002,50.88770000000001,545.325,2485.17,4.557227341493604,2459350,813.277,3672.78,30.549399999999995,27.462300000000003,5.10177,14.384199999999998,52.4076,103.101,256.797,2.4907323886286266,173770,2235.14,5545.06,47.6053,42.4625,5.06135,13.6515,40.6657,0.0,0.0,,0,,,,,,,,52.06,455,0.32545718986194894,667.642,2856.0,4.277741663945648,97.0863,97.2226,97.2226,97.2226,100.0,44.4692,13110,11.1646,0.0,0.0,0.0
457,172,1,1734275000,Cranleigh,Urban Plumbers,https://www.urbanplumbers.co.uk/,https://emoncms.org/app/view?name=MyHeatpump&readkey=e751e44d810b149f6a836986ab5519d4,1,Vaillant Arotherm 7kW,Air Source,7.0,R290,Cylinder with coil,250,3.0,1,0,0,1,None,45.0,,0.0,Anti-freeze valves,1,"Pure weather compensation, no room influence",,50.0,Weekly,70,Detached,220.0,0,11.0,1940 to 1982,Some insulation in walls and loft,,,,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Axioma Qalcosonic heat meter (class 2),1,1,0,1,,1,,-3.0,0,,,1,1,,0,urbanplumbers.png,0,0,https://www.youtube.com/@UrbanPlumbers,0,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.1407587,-0.4865787,457,False,1839.71,6307.58,3.4285729816112323,4388470,1621.43,5397.22,36.77,32.8607,6.10592,20.956600000000005,47.181,1837.53,6300.62,3.4288528622661945,4048720,1703.26,5711.74,37.3356,33.2021,6.07296,20.9352,47.125400000000006,1712.99,5901.74,3.4452857284630967,3747000,1729.95,5802.39,37.0718,32.8696,6.07458,20.9019,47.3683,124.544,398.882,3.2027395940390546,301720,1482.79,4908.18,40.8773,37.3918,6.35025,21.4448,44.7775,0.0,0.0,,0,,,,,,,,190.413,113,0.09269745492164695,1871.99,6638.0,3.54595911302945,96.8243,95.842,95.842,95.842,98.6873,96.676,7420,3.46441,0.0,0.0,0.0
458,239,1,1734995917,"Okehampton, Devon",Saint Mary Energy,https://saintmary.co.uk,https://emoncms.org/app/view?name=MyHeatpump&readkey=2fae62238bb50c19325be99fe394cea8,1,Riello NXHM,Air Source,10.0,R32,Cylinder with coil,200,1.6,0,0,0,1,Buffer,30.0,,0.0,Anti-freeze valves,1,,Daily scheduled heat up of tank,55.0,Disabled,0,Detached,200.0,0,7.6,1900 to 1939,"Cavity wall, plus some loft insulation",,,,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,1,0,1,,1,,-2.0,0,,,0,1,,0,saintmary.png,0,0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.7376667,-4.000316,458,False,558.054,2435.02,4.363412859687414,2272150,1065.03,4480.78,28.9616,26.1885,6.5427,18.5084,48.8473,554.68,2433.96,4.388043556645274,1484130,1369.37,5969.19,30.7902,26.968999999999998,6.4091,18.491,48.8262,547.069,2410.65,4.4064825460773696,1468060,1366.01,5981.12,30.6044,26.7762,6.37741,18.5039,48.895,7.6115,23.308,3.062208500295605,16070,1709.5999999999997,5374.42,46.86710000000001,43.6493,10.7399,17.232,41.188,0.0,0.0,,0,,,,,,,,58.623,219,0.34698413397002836,942.992,4396.0,4.661757469840677,52.6322,52.6005,52.6005,52.6005,98.0,52.5989,0,0.0,0.0,0.0,0.0
459,488,1,1732129014,HIgh Wycombe,Smiths Heating Services Ltd,https://smithsheating.co.uk,https://emoncms.org/app/view?name=MyHeatpump&readkey=1e02df9f46640ff9e3b891fcc3136c4e,1,Vaillant Arotherm+,Air Source,5.0,R290,Cylinder with coil,250,6.0,0,0,0,1,None,40.0,,0.3,Anti-freeze valves,1,"Pure weather compensation, no room influence",Twice daily scheduled heat up of tank,44.0,Disabled,0,Mid-terrace,100.0,11581,4.42,1940 to 1982,Some insulation in walls and loft,,,,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,1,0,1,,1,,-3.0,3729,,,1,0,,0,smithsheating.png,0,1,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.6317449,-0.75596,459,False,1304.47,5577.07,4.275353208582795,18676400,396.60600000000005,1672.6599999999999,26.9766,24.8987,8.94806,22.42,46.8882,1275.39,5528.76,4.334956366287959,5982520,810.945,3447.85,31.182099999999995,28.1309,8.73378,,46.5768,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,99.412,1022,0.19699727998971966,1308.59,5676.01,4.337500668658633,89.6941,89.7015,89.7015,89.7015,99.9827,0.000622407,0,0.0,0.0,0.0,0.0
460,487,1,1733226920,Northwich,Octopus,https://octopus.energy/,https://emoncms.org/app/view?name=My%20HeatPump&readkey=1da9e37af3d5ac9669792233ea85675c,1,Daikin Altherma 3,Air Source,6.0,R32,Cylinder with coil,250,0.0,1,1,0,0,None,50.0,,0.0,Anti-freeze valves,1,Weather compensation with a little room influence,Automatic top up of tank if temperature drops by 6-10C,47.0,Disabled,0,Semi-detached,180.0,9653,5.0,1940 to 1982,"Fully insulated walls, floors and loft",,,,,8300,0,0,28,Other electricity meter,Heat pump integration,0,1,0,1,"Model EDLA06E2V3, 10mm copper drops to radiators ,9kw HP swapped with a 6Kw at beginning of Nov 24 , currently experimenting so the hp does not do hot water cycles when temps are below 0 degree C in a effort to try and stop defrost cycles, the design temps from octopus -50 @ 2,7 degrees C was way out, at minus two i am only needing a flow temp of around 31-32 degrees C, so the original design has caused issues with the wrong heat pump originally being fitted and putting this right has increased the performance",0,,-2.0,2289,,,0,1,,0,octopus.png,0,0,,0,,6.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,53.2602539,-2.5145104,460,False,695.847,2916.54,4.191352409365852,4160410,631.059,2607.11,31.1944,27.353100000000005,7.12443,21.8567,49.2914,693.389,2900.58,4.18319298402484,3870940,671.974,2779.74,31.735100000000003,27.7703,7.08963,21.8759,48.8446,534.331,2403.63,4.49839144650039,3602170,580.401,2540.3,31.0454,27.0554,6.98966,21.8667,50.2749,159.057,496.951,3.124357934576913,268770,2168.57,6891.72,42.5196,38.4727,7.12252,21.8522,44.4028,0.0,0.0,,0,,,,,,,,74.111,277,0.2396879153737252,1466.0,5650.0,3.854024556616644,98.3421,98.274,98.2733,98.2733,86.2779,98.2733,1050,0.189317,0.0,0.0,0.0
462,489,1,1732360194,"Frederikssund, Denmark",Self-install,,https://emoncms.org/app/view?name=MyHeatpump&readkey=2d956276869c846b298dda016b913e43,1,Vaillant Arotherm+,Air Source,5.0,R290,Cylinder with coil,300,4.2,0,1,0,1,None,45.0,,0.55,Anti-freeze valves,1,"Pure weather compensation, no room influence",Manual control of tank temperature,50.0,Disabled,0,Bungalow,160.0,9700,4612.0,1900 to 1939,"Cavity wall, plus some loft insulation",,,,,7200,73,0,25,SDM120 Modbus/MBUS Single Phase (class 1),Axioma Qalcosonic heat meter (class 2),1,1,0,1,Hydraulik modul VWZ MEH 97/6 MB2 Heater 3kw turn off,1,,-7.0,2000,,,0,1,,0,,0,0,,0,,5400.0,9.9,23.0,4.47,0.5,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,55.8417752,12.063595,462,False,1185.11,4180.8,3.5277737931500033,4346920,1011.05,3515.75,38.7252,34.1576,4.35221,21.7545,50.9129,1184.78,4179.7,3.52782795118081,4294100,1018.0500000000001,3541.85,38.7942,34.2107,4.33995,21.7576,50.9003,1058.82,3861.77,3.6472393796868214,4109830,955.981,3423.68,38.3734,33.8373,4.319889999999999,21.7714,51.8598,125.965,317.932,2.5239709443099274,184270,2490.28,6379.22,48.7922,42.8874,4.58974,21.4329,41.7289,0.0,0.0,,0,,,,,,,,86.021,37,0.030642385873215976,1187.91,4268.0,3.5928647793182984,96.7527,96.7799,96.7799,96.7799,98.4871,96.7537,0,0.0,0.0,0.0,0.0
465,63,1,1732069625,Edinburgh,Renewable Heat,https://www.renewableheat.com/,https://emoncms.org/app/view?name=MyHeatpump&readkey=ec381fcb4e733da249ca10fa41150505,1,Vaillant Arotherm+,Air Source,5.0,,Cylinder with coil,0,0.0,0,0,0,0,None,45.0,,0.0,Anti-freeze valves,1,,,0.0,Disabled,0,Semi-detached,77.0,0,3.8,1900 to 1939,"Fully insulated walls, floors and loft",,,,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Axioma Qalcosonic heat meter (class 2),0,1,0,1,,1,,-5.0,0,,,0,1,,0,renewableheat.png,0,0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,55.9533456,-3.1883749,465,False,1253.46,4929.17,3.9324509756992643,10544100,523.092,1976.01,30.9898,29.0074,6.997129999999999,18.8877,45.0932,1222.08,4791.27,3.9205862136685004,6548680,682.222,2652.76,32.7339,30.1181,6.77458,18.8625,43.9106,920.2,3841.16,4.174266463812215,5417910,628.665,2581.2700000000004,31.0614,28.4755,6.21394,18.861499999999996,45.008399999999995,301.878,950.103,3.147307852841214,1130770,960.977,3060.65,40.91620000000001,38.0951,9.25987,18.8634,39.9785,0.0,0.0,,0,,,,,,,,37.875,1302,0.44453296156144195,1297.11,5138.0,3.9611135524358,87.1705,87.1704,87.1704,87.1704,99.9702,86.0408,0,0.0,0.0,0.0,0.0
467,491,1,1734482861,Berwick-upon-Tweed,Peter Hamilton,http://www.renewable-heat-strategies.co.uk/contact.html,https://emoncms.org/app/view?name=MyHeatpump&readkey=129ab35cac7d183df99e7e4ae44aac45,1,Viessmann Vitocal 150A,Air Source,13.0,R290,Cylinder with coil,0,0.0,0,0,1,0,Buffer,45.0,,0.0,Not applicable,1,,,0.0,Weekly,0,Detached,120.0,0,9.6,Pre-1900,Some insulation in walls and loft,,,,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Axioma Qalcosonic heat meter (class 2),1,1,0,1,All fan coil radiators,1,,-3.4,0,,,0,1,,0,,0,0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,55.7692442,-2.0026472,467,False,1015.99,3463.09,3.408586698687979,4107890,963.745,3240.03,37.3698,35.6308,5.36516,19.4807,48.947,998.101,3507.09,3.513762635244329,3143390,1162.63,4060.21,38.1579,35.9565,5.33199,19.5122,49.572,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,228.211,1481,1.2978925920606443,1016.25,3698.0,3.638868388683887,26.1236,26.1238,26.1238,26.1238,99.6566,26.115,0,0.0,0.0,0.0,0.0
468,493,1,1732191731,"Somerset, UK",,,https://emoncms.org/app/view?name=ASHP&readkey=20b39c41024f77d1a4e1caeafefbedfb,1,Mitsubishi Ecodan,Air Source,8.5,,Cylinder with plate heat exchanger,0,0.0,0,0,0,0,Don't know,37.0,,0.0,Glycol/water mixture,1,,,0.0,Weekly,0,Semi-detached,90.0,0,2.0,2012 or newer,"Fully insulated walls, floors and loft",,,,,0,0,0,10,Heat pump integration,Heat pump integration,0,0,0,1,,0,,1.0,0,,,0,1,,0,,0,0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.161750850000004,-3.0753867062227487,468,False,82.1487,176.287,2.1459499663415245,992470,330.728,703.151,33.2516,31.8696,5.73173,21.8201,29.311600000000002,80.3746,172.179,2.142206617513493,424740,684.664,1516.24,35.6212,33.7228,5.21576,21.7299,28.7295,47.4686,108.82,2.2924628069924116,289080,589.702,1364.5999999999997,34.6142,32.9185,5.0196,21.7166,29.3088,17.0651,38.08,2.2314548405810686,52440,1174.48,2674.35,42.5376,39.0596,8.47637,21.9176,31.971000000000004,0.0,0.0,,0,,,,,,,,0.0,216,0.7834997531411528,82.5546,175.515,2.1260474885712,88.9218,88.3608,88.7027,88.6973,88.6973,88.676,300,0.0528022,0.0,0.0,0.0
472,239,1,1734995860,"Exeter, Devon",Saint Mary Energy,https://saintmary.co.uk,https://emoncms.org/app/view?name=MyHeatpump&readkey=e8d035ab023c6b57496834699b4b307f,1,Riello NXHM,Air Source,8.0,R32,Cylinder with coil,300,3.2,1,0,0,1,Buffer,35.0,,0.0,Anti-freeze valves,1,,Twice daily scheduled heat up of tank,55.0,Disabled,0,Detached,160.0,0,6.5,1983 to 2011,"Fully insulated walls, floors and loft",,,,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,1,0,0,,1,,-1.2,0,,,0,0,,0,saintmary.png,0,0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.7256138,-3.5269209,472,False,411.781,1944.56,4.722315988353032,2090220,794.263,3681.84,32.3925,29.1231,,18.5644,,409.269,1938.74,4.737080013389726,1474750,1017.63,4802.53,34.7257,30.5082,,18.4464,,337.436,1716.45,5.086742374850343,1335430,928.743,4706.02,33.4022,29.1414,,18.4326,,71.8332,222.29,3.094530105856345,139320,1879.83,5868.630000000001,47.0565,43.1789,,18.7004,,0.0,0.0,,0,,,,,,,,14.352,243,0.41852053850790827,536.24,2576.0,4.803819185439355,34.074,34.1077,34.1077,34.1077,0.0,31.2688,0,0.0,0.0,0.0,0.0
473,499,1,1732806404,"Leyland, Lancashire",Octopus Energy Services,https://octopus.energy/,https://emoncms.org/app/view?name=Daikin3E&readkey=e338cd42828a6b1b7d03605bd83d80c1,1,Daikin Altherma 3,Air Source,6.0,,Cylinder with plate heat exchanger,210,0.0,1,1,0,1,Don't know,50.0,,0.0,Anti-freeze valves,4,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,45.0,Fornightly,54,Detached,156.0,5960,5.1,2012 or newer,"Fully insulated walls, floors and loft",,,,,6000,50,1,8,Other electricity meter,Heat pump integration,0,0,0,0,,0,,-3.2,2336,,,0,0,,0,octopus.png,0,0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,53.6904813,-2.6991336,473,False,503.832,2248.59,4.462975753822703,3553780,567.518,2469.73,30.260100000000005,26.2848,6.19904,19.9994,52.952,501.432,2247.64,4.482442285294915,2650960,728.276,3204.42,31.527799999999996,27.652,6.09277,19.9994,52.9278,426.49,1983.52,4.650800722174025,2511940,667.58,3020.82,31.122,27.2565,5.94183,19.9993,53.7088,74.9415,264.121,3.524362335955378,139020,2123.64,7566.04,40.5107,36.0116,7.60341,20.0,48.0076,0.0,0.0,,0,,,,,,,,21.245,2692,2.7270118015183833,514.234,2257.06,4.3891691331183855,96.2692,94.1354,94.1354,94.152,94.1654,94.1527,283530,2.07591,0.0,0.0,0.0
475,502,1,1732565688,South Cambridgeshire,Kraken Heating,https://www.krakenplumbingandheating.com,https://emoncms.org/app/view?name=MyHeatpump&readkey=e4c00b6c970f50f97021ea7d1a2b118f,1,Vaillant Arotherm+,Air Source,7.0,R290,Cylinder with coil,300,3.0,1,1,0,0,None,40.0,,0.6,Anti-freeze valves,1,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,48.0,Disabled,0,Detached,208.0,14065,6.8,1983 to 2011,"Fully insulated walls, floors and loft",,,,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Axioma Qalcosonic heat meter (class 2),0,1,0,0,Heat pump and solar twin coil DHW cylinder,1,,-3.0,3821,,,1,0,,0,,0,0,,1,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.179654049999996,-0.0034368130503711347,475,False,1575.87,6544.16,4.152728334190003,7763660,866.7180000000001,3448.3599999999997,31.8343,29.2247,7.03857,21.2452,47.5052,1566.56,6481.5,4.13740935553059,6149180,962.903,3886.93,32.5609,29.6415,6.89759,21.2464,47.1758,1396.37,6348.1,4.546144646476221,5772220,920.558,4052.18,31.8323,28.9039,6.92501,21.2479,50.4511,170.187,133.401,0.7838495302226375,376960,1572.37,2938.01,41.7056,38.7665,6.67958,21.3207,25.475,0.0,0.0,,0,,,,,,,,79.409,641,0.2972309451985275,1584.94,6683.0,4.21656340303103,86.4016,86.9397,86.9397,86.9397,99.4391,86.9126,277400,132.066,0.0,0.0,0.0
